source_sentence ,target_sentence
"¿Y con quién estuvo enojado durante cuarenta años? ¿No fue con los que hicieron el mal, que murieron en el desierto ?",Hane ¿yo me xi camacjan rë Nina cojo rë cahntsua yachan nu ni? Ha hacui ni me changá xi cuacun vë xi casahmi cjuatsehen hane cahme me ngajan hiscan jemu xín tsëhë nandya.
¿Y a quiénes juró que no vendrían al lugar de reposo? ¿No fue a los que fueron en contra de sus órdenes?,Hane ¿yo me xi cachja quixi Nina cojo xi tsajin nu tsajin nixtin xi cuisehen cjuahajenda tangun cojo me ni? Ha hacui ni me changá xi cuacun vë xi cahndiin tsëhë Nina.
Entonces vemos que no pudieron entrar porque no creyeron.,"Hane cuatjin camá xi camaji cavisehen cafahajenda me ngajan, tsëhë xi camacjaain rë me."
Hebreos.,Hebreos.
"Temamos pues, porque todavía tenemos la promesa de Dios de que podemos entrar en su descanso, debemos tener cuidado no sea que alguno de ustedes no puedan hacerlo.","Vëhë xi jinguyëjë rë xi tacun quicun cjua xi cachja Nina xi cuisen chjahanjendan tangun cojo rë me ne, meje rë xi cumacjíntacun sá tu tjin ngu ngayun xi cuechuntuun xcusun ndajyihi vëhë."
"Y, en verdad, las buenas nuevas vinieron a nosotros, como lo hizo con ellos; pero a ellos palabra no les sirvió de nada él oírlo, porque no estaban unidos en la fe con los que obedecieron el mensaje.","Ngayaan ne, hacuaha cojo ngayaan camachaya naja cjuandajyihi vëhë sacuatjin camachaya rë xutachanga naja xi cuacun jan; peru me xi cuacun jan ne, tsajin mé camachjirëhë rë me cjua xi cavisiñuju me jan ta, tsëhë xi hya xi cavisiñuju me cjua jan ne, camacjaain rë me."
"Porque aquellos de nosotros que tenemos creencia venimos a su descanso; Tal como Dios lo ha dicho: “como dije en mi juramento cuando estaba enojado, que no entrarían en mi descanso”: aunque las obras fueron hechas desde el tiempo de la creación del mundo.","Peru ngayaan xi camacjain naja ne, cuma cuiseen chjahanjendan tangun cojo rë Nina. Sacuatjin xi ha cachja me tsëhë cjuandajyihi vëhë, xi cachja me cuitjin: Vëhë xi camacjan ná cojo rë me hane cachjá xi tsajin nu tsajin nixtin xi cuisehen cjuahajenda tangun me cojo ná. Cuatjin cachja me. Nina ne, catsinguijnetaha me xa xi sahmi me hisca hya xi casahmi me ngasunhndë;"
"Porque en un lugar él ha dicho del séptimo día, y “Dios descansó de todas sus obras en el séptimo día.”","hacuaha tjin ngu cahndë́ tsëhë xcun xujun rë me ne, cachja me tsëhë nixtin xi má yatu jan cuitjin: Ngahan ne, nixtin xi má yatu ne, cafahájenda tsëhë yëjë ni xa xi casahme. Cuatjin cachja me."
Y en el mismo lugar dice otra vez: No entrarán en mi reposo.,"Hacuaha ha xujun vëhë ni ne, cachja nga me cuitjin: Tsajin nu tsajin nixtin xi cuisehen cjuahajenda tangun me cojo ná. Cuatjin cachja me."
"Viendo pues, que sigue la promesa y que faltan algunos de entrar, y que los primeros oyentes de las buenas nuevas no pudieron entrar porque no creyeron,","Hane tsëhë xi chaja sa cuisehen yahnga xuta xi cjuahajenda tangun me cojo Nina ne, hacuaha tsëhë xi xutachanga naja xi cojo tjun camachaya rë cjuandajyihi jan ne, cavisiin me cafahajenda tangun me, ngatsë rë xi cahndiin me tsëhë cjua xi tjun camachaya rë me jan ne,"
"Otra vez, Dios determina un día, nombrando de nuevo un cierto día, dice en David, hoy (como lo había dicho antes), hoy si permites que su voz llegue a tus oídos, no seas duro de corazón,","vëhë xi Nina ne, cavejña nga me ngu nixtin, xi hacui quihndë. Jemu tsëë cavatju nixtin xi cavitexa Moisés, hya xi catsihindu xutachanga naja David cjua rë Nina xi ha canújan titjun xi chja cuitjin: Sa xi cuisiñuju cjua xi chjá quihndë ne, hacuiin nihñu taja tacún. Cuatjin cachja Nina."
"Porque si Josué les hubiera dado descanso, no habría dicho nada acerca de otro día.","Sa xi xutachanga naja Josué quijicojo me xuta xi cjuahajenda tangun cojo Nina ne, Nina ne, hacuaha cachjaain me xi camangascan xi tjin sa ngu nixtin xi cuiseen chjahanjendan tangun cojo rë me."
De modo que todavía hay un sábado para el pueblo de Dios.,Ngajan xi tjin sa ngu nixtin xi cuisehen xuta rë Nina cjuahajenda tangun me cojo Nina.
"Porque el hombre que entra en reposo ha descansado de sus obras, como Dios lo hizo de las suyas.","Ta xuta xi visehen fahajenda tangun cojo Nina ne, hacuaha fahajenda me tsëhë xa xi casahmi me sacuatjin cafahajenda Nina tsëhë xa xi casahmi me."
"Debido a esto, tengamos la diligencia de entrar en ese reposo, y no dejemos que nadie vaya tras el ejemplo de aquellos que fueron en contra de las órdenes de Dios.","Ngajan xi meje rë xi nihña ngahñu xi cuma cuiseen chjahanjendan cojo rë Nina, cojo sa xi hisca ngu ngayaan ne, hacuiin nihña sacuatjin casahmi xuta xi cahndiin me tsëhë Nina."
"Porque la palabra de Dios es viviente y está llena de poder, y es más cortante que cualquier espada de dos filos, cortando y haciendo una división incluso del alma y el espíritu, las coyunturas y los tuétanos, y rápida para ver los pensamientos y Propósitos del corazón.","Cjua xi chja Nina ne, quicun jain, hacuaha jemu tjin rë ngahñu, hatuxa vetjucaa. Sacuaha xi hitsë sa yuju xi cumá rë quicha xi jo yuju rë, xi vatjucja rë hisca hasen naja, hacuaha handasa hiscan hinchacoo ninda naja ne, cuatju, cuechu hisca ngajñi rë xineninda naja. Cjua xi chja Nina jan ne, vëë hacutjin ningatahantacun, hacuaha vëë hacutjin má rë xahasen naja."
"Y no hay nada hecho que no esté del todo claro ante él; no hay nada cubierto, pero todas las cosas están desnudas y abiertas a los ojos de aquel a quien tenemos que dar cuentas.","Hisca ngu xcusun xi Nina catsindaja me ne, cumaji chahma xi cumá rë me; yëjë ni xcusun vëhë ne, tjin tsejen xi cuma rë Nina, me xi tahancuendan rë yëjë ni xcusun xi canihña."
"Y viendo que tenemos un sumo sacerdote, que ha entrado a los cielos, Jesús, el Hijo de Dios, por eso sigamos firmes en la Fe que profesamos.","Jesús, Quihndi rë Nina ne, hacui me xi nahmi xi matitjun xi tjin naja. Jemu ndaja camahani me, hacuaha cavatjutaha me ngahnga, sehe cavechu me xcun Nina. Vëhë xi meje rë xi hacuiin nismetacun cjuachacun xi nújan xi macjain naja. Cuatjin meje rë ta,"
"Porque no tenemos un sumo sacerdote que no pueda ser compadecido por los sentimientos de nuestra carne débil; pero tenemos uno que ha sido probado en todos los puntos según nuestra semejanza ya que nosotros mismos hemos sido probados, pero sin pecado.","tsëhë xi nahmi xi matitjun xi tjin naja ne, ma mayuma rë me ngayaan xi jemu chuva tacun ta, tsëhë xi me vëhë ne, hacuaha cavatju me camá yëjë ni cjuacjintacun sacuatjin vatjun ngayaan má. Peru handasa cuatjin cavatju me camá ne, hisca ngu cjuatsehen ne, casahmii me."
"Entonces acerquémonos al trono de la gracia sin temor, para que se nos pueda dar misericordia, y podamos obtener gracia para nuestra ayuda en momentos de necesidad.","Vëhë xi meje rë xi rcun camahani xi nihña tiña tsëhë Nina, me xi sahmi naja gubiernu cojo cjuandaja. Nihña tiña cojo sa xi chjahanntsan cjuayumatacun rë me, hane hacuaha sacú naja cjuandaja rë me xi cuisecoo naja hora xi mameje rë."
Hebreos.,Hebreos.
"A cada sumo sacerdote que es tomado de entre los hombres, se le da su posición de ocuparse de los intereses de los hombres en lo que tiene que ver con Dios, para que haga ofrendas por los pecados.","Yëjë ni nahmi xi matitjun xi tuxijin rë ngajñi rë xuta ne, satë xa rë me xi visecoo me xuta, cojo sa xi sahmi tiña xuta tsëhë Nina. Hacuaha nahmi xi cuacun vë ne, satëxa rë me xi sua me yëjë ni xcusun cjuatjo cojo Nina ngatsë rë cjuatsehen xi sahmi xuta."
"Él puede sentir por los que no conocen y por los que deambulan por el camino, porque él mismo es humano y débil.","Nahmi xi cuacun vë ne, ma tsijyëcacun me cojo xuta xi hvíin camahani hacuaha cachaja tsëhë ndiya rë Nina ta, tsëhë xi nahmi vë ne, hacuaha chuva cacun me."
"Y siendo débil, tiene que hacer ofrendas por el pecado tanto para sí mismo como para la gente.","Vëhë xi tjin rë me xi sua me cjuatjo cojo Nina ngatsë rë cjuatsehen xi casahmi suvá me, cojo ngatsë rë cjuatsehen xi casahmi jingu sa xuta."
"Y ningún hombre a quien Dios no haya dado autoridad, como lo fue Aarón, toma este honor para sí mismo.","Tsajin ngu xuta xi cojo cjuatacun rë suvá ni me ne, cjuaha me ngu xa ndajyihi vëhë ta me xi cjuaha ne, me xi suvá Nina cuichja me xi satë rë, sacuatjin cavatju xutachanga naja Aarón camá."
"De la misma manera, Cristo no se llevó la gloria de ser hecho sumo sacerdote, sino que se lo dio aquel que dijo: Tú eres mi Hijo, hoy te he engendrado.","Hacuanitjin ni rë Cristu ta, hacuiin casahmi jyë casahmi hnga suvá me yojo rë me xi cuma me ngu nahmi xi matitjun ta me xi cachja xi cuma me nahmi ne, hacui Nina, xi cachja me cuitjin: Ngaye xi quihndi naha ngaye; hacuaha quihndë casuá xa ri. Cuatjin cachja Nina."
"Como él dice en otro lugar, Eres un sacerdote para siempre según el orden de Melquisedec.",Hacuaha chja me jingu sa cahndë́ tsëhë xujun rë me cuitjin: Ngaye xi nahmi ngaye yëjë nu yëjë nixtin sacuaha camá Melquisedec hatsëë nixtin. Cuatjin cachja Nina.
"Mientras Cristo estuvo viviendo aquí en él Mundo, habiendo enviado oraciones y peticiones con gran clamor y llanto a aquel que pudo darle la salvación de la muerte, le respondió su oración por su temor reverente a Dios.","Hane jinguyëjë rë xi Cristu tacun sa me cjuahñu cojo yojo rë me ne, hora xi cafehya rë me Nina, Nina xi tjin rë chuva rë xi cuaxëtje rë me tsëhë cjuaveya ne, jercu cajindaya me hacuaha jercu cajihnda me. Hane cafahacuenda Nina cjua rë me ta, tsëhë xi jemu cafaharcun me Nina."
"Y a pesar de que él era un Hijo, a través del dolor que sufrió, el conocimiento vino a él de lo que era estar bajo las órdenes de Dios;","Cristu ne, handasa Quihndi rë Nina me xi cjuaquixi, peru cjuañihi xi cavatju me camá nguehe ngasunhndë ne, vëhë hitsë sa cavicuya rë me mé vijne xi nuhyan tsëhë Nina."
"Y cuando se hubo perfeccionado, se convirtió en el dador de la salvación eterna para todos los que le obedecen;","Hane xi cuatjin casahmi Nina xi cavechutaha Jesús yëjë ni hacutjin xi meje rë Nina xi cuechutaha me ne, vëhë xi Jesús ne, ma vaxëtje me yëjë ni xuta xi vihndë tsëhë me, hacuaha tsajin nu tsajin nixtin xi cuatju xuta xi cuacun vë castigu."
Siendo nombrado por Dios un sumo sacerdote del orden de Melquisedec.,Hane hacuaha Nina casuaxa me Jesús xi má me nahmi xi matitjun sacuaha camá Melquisedec hatsëë nixtin.
"De los cuales tenemos mucho que decir de este asunto, que es difícil explicar, porque ustedes son lentos para entender.","Sacuaha tsëhë cjuatacun vëhë ne, jemu tjin cjua xi cuinújin cojo nuju, peru jemu chja cuátjin xi tihincuendin nuju ta, tsëhë xi hacuiin ndaja meje cuisiñuju."
"Y a pesar de que en este momento deberían ser maestros, todavía necesitan a alguien que les dé enseñanzas sobre las primeras reglas simples de la revelación de Dios; se han convertido en bebés que necesitan leche y no alimentos sólidos.","Ngayun xi ha jemu tsëë nduvun chutayun cjua rë Nina ne, ha tivicuyun rë xuta cjua rë Nina. Peru cahndë́ rë xi ha tivicuyun ne, tu ngayun meje rë ngu xi cuicuya nga nuju cjua xi tjun tjun chutaya rë tsëhë cjua rë Nina. Sacuaha xi mameje rë xi cuyun siuhun nga lechi, cahndë́ rë xi xinu niñu."
Porque cualquiera que toma leche no tiene la experiencia de la palabra de justicia  es un niño.,"Sacuaha quihndi langa ne, vëhë xi suvá lechi hvi, hacuaha hvíin camahani mé xi ndaja o mé xi ndajin."
"Pero la comida sólida es para hombres de pleno crecimiento, incluso para los que ya saben juzgar para ver lo que es bueno y lo que es malo.","Peru sacuaha niñu xi chinë ne, xuta changá xi jinë me, xuta xi ha vëë me mé xi ndaja mé xi ndajin ta, tsëhë xi cjuatacun rë me ne, ha jemu nduva sahmixa."
Hebreos.,Hebreos.
"Quihndë ne, meje rë xi cuejñaxen hitsë cjuachacun xi cachutayan hya xi tjun tjun camangutacun cojo Cristu, hane chutayan jingu sa cjua xi hitsë sa chja, cojo sa xi cuejñachihin ndaja cjuatacun naja. Mijí rë xi cuyan chutayan nga cjua xi ha cama naja titjun, sacuaha cjua xi chja xi meje rë xi cuejñaxen rë yëjë xcusun xi machjiriin xi nihña; sacuaha cjua xi chja xi meje rë xi cumangutacun cojo Nina;","Por esta razón, avancemos desde las primeras cosas acerca de Cristo hasta el crecimiento completo; no edificando nuevamente aquello en lo que se basa, es decir, arrepentimiento de las obras muertas, y la fe en Dios,"
"sacuaha cjua xi chja xi meje rë xi cuma tyjahi vihi cuma tyjahi vëhë xi cuma rë Nina; sacuaha cjua xi chja xi meje rë xi cuisanentsan ngu xuta; sacuaha cjua xi chja xi cuya nima cjuahñu; sacuaha cjua xi chja xi cuechu nixtin xi Nina ne, tsichuva naja me ngayejen ni cojo cjuatacun naja.","La enseñanza de los bautismos, y de la imposición de manos, y de la resurrección de los muertos, y del juicio en el último día."
"Vëhë xi quihndë ne, cuejñaxen hitsë cjua xi cuacun vë, hane chutayan jingu sa cjua xi hitsë sa chja cuijnercuun, sa xi sua Nina cahndë́.","Ahora haremos esto, si Dios nos deja."
"Xuta xi ha cavisehen cjuahasen rë Nina ngajñi rë cjuatacun rë me ne, hacuaha casacu rë me hitsë cjuandaja xi Nina sua me, hacuaha cavisehen Hasen rë Nina cahntsua xahasen rë me,","En cuanto a aquellos que en algún momento vieron la luz, saboreando las cosas buenas del cielo y teniendo su parte en el Espíritu Santo,"
"hacuaha cavejña rë me hitsë cjuandajyihi rë Nina, hacuaha camachaya rë me hitsë cjuarcun xi hitsë sa rcu cjín cuma nixtin xi sehe nduva.","Con el conocimiento de la buena palabra de Dios y de los poderes del tiempo venidero,"
"Sa xi xuta xi cuacun vë tsismicacun me ndiya rë Nina ne, cumaji cuisecoon rë me xi tsindeya me cjuatacun rë me ngu ndiya nga ta, xcusun xi tisahmi me ne, titsixcuehyu me Quihndi rë Nina, sacuaha xi tivuya tivetaha suvá me me xcun cru.","Y recayeron, no es posible que sus corazones se hagan nuevos por segunda vez; porque ellos mismos pusieron al Hijo de Dios en la cruz de nuevo, avergonzándolo abiertamente."
"Xuta xi cuacun vë ne, tangun me cojo nangui xi hvi rë tsi xi vaha xcun: sa xi nangui vëhë ma ngu xcusun xitjë xi cumachjirëhë rë xuta xi nai rë ne, tsinchacun Nina nangui vëhë;","Porque una tierra, bebiendo bajo la lluvia frecuente y produciendo buenas plantas para aquellos para quienes es trabajada, tiene una bendición de Dios:"
"peru sa xi suvá nahyá cuetju xcun nangui vëhë ne, venguiin camahani chjí rë. Hacuaha choho cuichja Nina cojo, hane hiscan xi cuijnetaha ne, cueti.","Pero si arroja espinas y malas plantas, no sirve de nada y está listo para ser maldecido; su único fin es quemarse."
"Peru handasa cuatjin nújin cojo nuju, ngayujun ni xi jemu hmutacuin nuju ne, peru ha hyin cojo cjuatacun niji xi ngayun ne, ndaja tivatjun tijima, cuma cuinújan ne, ha tivanguncujun ndiya xi cuaxëtje nuju.","Pero, amados míos, aunque digamos esto, estamos seguros de que tienes mejores cosas en ti, cosas que van con la salvación;"
"Nina ne, quixi me cojo cjua rë me. Vëhë xi tsichayaain me yëjë xcusun xi canihñu, hacuaha tsichayaain me cjuahmutacun xi camatsejen xi tjin nuju cojo rë me, hya xi cavisecun rë xuta ladu rë me, sacuatjin xi tinihñu hisca quihndë.","Porque Dios es Justo, y no olvidará lo que ustedes han hecho y el trabajo de amor que han mostrado por su nombre, en la ayuda que diste y aún das a los santos."
"Xi meje niji ngayin ne, jima ngu ngayun ne, hacuanitjin ni tinechun ngunajatacún jinguyëjë rë xi nechun cjuahñu, cojo sa xi sacú nuju yëjë cjuandaja rë Nina xi vetuhun tacun.",Y es nuestro deseo que todos puedan mantener la misma diligencia y certeza de esperanza hasta el final:
"Hacuaha meje niji xi hacuiin cuma tsëhë́ ngayun ta xi meje niji ne, nihñu sacuatjin sahmi xuta xi ngatsë rë xi jemu ndaja ticaa rë me xi mangucacun me cojo Nina ne, vëhë xi tifahatsja me cjuandaja xi ha cachja Nina xi sacú rë me.","Para que no sean lentos en su corazón, sino que tomen como ejemplo a aquellos a quienes Dios les ha dado su herencia, debido a su fe y su paciencia."
"Hya xi cachja quixi Nina cojo Abraham xi sua rë me ngu cjuandaja ne, tsëhë xi ha quihndë tsajin sa yo xi matitjun xi cuma rë Nina ne, vëhë xi cachja me cuitjin: “Ngahan suva hvë xi cjuaquixi xi tsinchácun ri, hacuaha jemu cjín sahme ri cojo xuta riji.” Cuatjin cachja me.","Porque cuando Dios hizo su juramento a Abraham, porque no había juramento mayor, lo hizo por sí mismo,"
"Hane xi cuatjin cacaa rë Abraham cavejñaya me cojo cjuajeya cjua xi cachja Nina ne, cavechu nixtin xi casacu jain rë me cjuandaja xi ha cachja Nina xi sua rë me.","Diciendo: Ciertamente te bendeciré con abundancia, y tu descendencia será numerosa."
"Hya xi ngu xuta sua me ngu cjua rë me xi cjuaquixindaja ne, hisca veyanangui me ngu xi hitsë sa matitjun xi cumá rë me, xi hacui Nina; hane hya xi jo xuta tisua cjua rë me ne, sa xi cuetjujñi ngu me xi cuacun vë xi cuichja me: “Vëë Nina jain xi quixi” ne, ngajan ma chihin cjuavisiajmi rë me.","Y así, cuando había estado esperando con calma durante mucho tiempo, la palabra de Dios para él se llevó a efecto."
" y cualquier argumento se termina por la decisión del juramento. Vëhë xi hya xi cachja Nina xi sua rë me Abraham ngu cjuandaja ne, cuitjin cachja me: “Ngahan suva hvë.” Cuatjin cachja me cojo sa xi ngayaan xi chjahanntsan cjuandaja vëhë ne, cumachayandaja naja ta Nina ne, hya xi cuichja me ngu cjua ne, tsindeyaain me cjuatacun rë me.",Porque los hombres en todo tiempo hacen sus juramentos por lo que es mayor
"Cuatjin cachja Nina cojo sa xi jercu ndaja sacú naja cjuetacun ngatsë rë jo xcusun xi hatuxa cumaji cuindeya. Ngu xcusun jan ne, hacui suvá Nina, hane xi ma jo jan ne, hacui cjua xi cachja me cojo Abraham. Hacuaha Nina ne, hatuxa maji vindacha me. Hane ngayaan xi vetahan tacun Nina ne, sacú naja cjuetacun vëhë, cojo sa xi cumangutacun cojo cjua xi Nina cachja me xi cuechu nixtin xi cuiseen chjahanjendan tangun cojo rë me.","De modo que cuando fue el deseo de Dios dejarlo especialmente claro para aquellos que por su promesa debían tener la herencia, que su propósito estaba arreglado, lo hizo más seguro con un juramento;"
